# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = h2reg_model
# start_datetime = 2025-04-21 06:30:41 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/5iltbdvk.json
# init = 2 (Default)
# random
#   seed = 55229
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h2-dens/h2reg-20250421013040_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=h2reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,beta.1.4,beta.2.4,beta.3.4,beta.4.4,beta.5.4,beta.6.4,beta.7.4,beta.8.4,beta.9.4,beta.1.5,beta.2.5,beta.3.5,beta.4.5,beta.5.5,beta.6.5,beta.7.5,beta.8.5,beta.9.5,beta.1.6,beta.2.6,beta.3.6,beta.4.6,beta.5.6,beta.6.6,beta.7.6,beta.8.6,beta.9.6,beta.1.7,beta.2.7,beta.3.7,beta.4.7,beta.5.7,beta.6.7,beta.7.7,beta.8.7,beta.9.7,beta.1.8,beta.2.8,beta.3.8,beta.4.8,beta.5.8,beta.6.8,beta.7.8,beta.8.8,beta.9.8,beta.1.9,beta.2.9,beta.3.9,beta.4.9,beta.5.9,beta.6.9,beta.7.9,beta.8.9,beta.9.9,beta.1.10,beta.2.10,beta.3.10,beta.4.10,beta.5.10,beta.6.10,beta.7.10,beta.8.10,beta.9.10,mu_beta.1,mu_beta.2,mu_beta.3,mu_beta.4,mu_beta.5,mu_beta.6,mu_beta.7,mu_beta.8,mu_beta.9,mu_beta.10,sigma_beta.1,sigma_beta.2,sigma_beta.3,sigma_beta.4,sigma_beta.5,sigma_beta.6,sigma_beta.7,sigma_beta.8,sigma_beta.9,sigma_beta.10,mu_inner_beta,sigma_inner_beta,log_p,rmse
-355726,1,0.237273,4,15,0,355787,-0.0067629,0.997574,-0.0219706,-0.0165639,0.0854568,-0.0464169,-0.0012458,0.0616532,0.023025,-0.0162624,-0.02705,-0.0601557,-0.0764554,-0.0129681,-0.0182847,-0.0241935,0.0115432,-0.0193749,-0.00265158,0.00805815,-0.0509309,-0.0576896,-0.103708,-0.0728822,-0.0790971,-0.0237498,-0.0616543,-0.0498951,-0.0574209,-0.00758423,-0.0266177,-0.0336827,0.0461154,0.0169665,-0.00632579,-0.0458506,0.0246248,-0.0506247,0.0161332,0.039871,-0.0770536,-0.00950487,-0.021849,-0.0490334,-0.0380228,0.0255971,-0.108338,-0.0399436,-0.0485165,-0.0484588,-0.120288,0.0292075,0.0129732,-0.015148,-0.0779353,0.0163958,0.0666008,0.103751,0.0458745,0.0717106,0.0147978,0.0298828,0.0804619,0.0464193,0.0150438,0.000634904,0.0266752,0.12008,0.00201451,0.0769271,0.0151886,-0.0580702,0.00652895,0.0489247,0.0469924,0.0505355,0.0424867,0.0366224,0.0436192,-0.00369513,0.209093,-0.0396366,0.0955114,-0.00390401,-0.0320178,0.104013,0.059703,0.0430579,0.0570658,0.0317419,-0.103042,0.0881356,-0.0126281,-0.0295104,-0.0636981,-0.0212026,-0.0291786,-0.00613045,0.0432694,0.0230101,0.0780702,-0.00183917,0.0481815,0.0288426,0.0166604,0.0335661,0.0404178,0.048903,0.046125,0.0640433,0.086062,0.0774306,-0.0144279,0.060364,-337276,0.996683
-355716,0.88995,0.237273,4,15,0,355774,-0.0080719,0.997546,-0.0178621,-0.0241402,0.0774573,-0.0322366,-0.00323685,0.052763,0.0114667,-0.0197766,-0.0516945,-0.0554915,-0.0746039,-0.0216096,-0.00713587,-0.0249153,0.00950954,-0.0301468,0.00235387,0.00248711,-0.06575,-0.06469,-0.088213,-0.0559655,-0.0766442,-0.0384431,-0.0510394,-0.0395521,-0.0492216,0.00533758,-0.0438661,-0.0334577,0.0394628,0.0216751,-0.0260112,-0.0444776,0.00417108,-0.0412407,0.00915475,0.0245848,-0.0887644,-0.000523126,-0.0174434,-0.0564395,-0.0424887,0.0369551,-0.107149,-0.0470696,-0.0593553,-0.0514733,-0.124784,0.0372774,0.00679125,-0.0142771,-0.0843386,0.019297,0.0690243,0.115468,0.0489948,0.0565096,0.0140524,0.019324,0.0890238,0.0445328,0.0139298,0.00760638,0.0127211,0.138917,0.00181036,0.0869072,0.011341,-0.0560004,0.00702884,0.0473561,0.0440404,0.07291,0.0454225,0.0409648,0.0298334,-0.000444477,0.193062,-0.0254605,0.093161,0.00930911,-0.033604,0.0839299,0.0637754,0.0524474,0.0497661,0.0256356,-0.0847911,0.0841901,-0.0146142,-0.03532,-0.0565325,-0.0369427,0.00703027,-0.0108151,0.0414895,0.0365323,0.0515548,0.00535901,0.0379245,0.0467534,0.0166875,0.0401548,0.0565013,0.0423654,0.0404583,0.0660317,0.0832386,0.0596197,-0.00526284,0.0316618,-337313,0.996835
-355721,0.772735,0.237273,4,15,0,355776,-0.00881987,0.996991,-0.015112,-0.0561973,0.0693498,-0.021181,-0.00710313,0.0780662,0.0421513,-0.0330391,-0.0420544,-0.0295726,-0.0690165,-0.0125203,-0.0220976,-0.00605753,-0.00702086,-0.0114244,-0.00609953,0.00321814,-0.0471703,-0.0638279,-0.119449,-0.0618163,-0.113484,-0.0384859,-0.0296518,-0.0217397,-0.0680948,-0.04053,-0.0480866,-0.0522806,0.0389673,0.00950661,-0.000192586,-0.0525676,0.00624241,-0.016799,0.0103665,0.0446577,-0.103349,-0.019494,-0.0189901,-0.0362209,-0.0337074,0.0479309,-0.117536,-0.0390085,-0.048839,-0.0584095,-0.147507,0.0295002,0.0262125,-0.024832,-0.064005,0.0165976,0.0781586,0.110938,0.0786733,0.0838058,0.0207319,0.03029,0.101697,0.0229007,0.0147209,0.000293954,0.0548778,0.103638,0.00968238,0.058214,0.0194959,-0.0681819,-0.00499418,0.0778992,0.042234,0.0675848,0.0317915,0.0476652,0.0552952,-0.00744575,0.190431,0.0010797,0.117383,-0.0269356,-0.014685,0.107087,0.0576756,0.0394013,0.00632182,0.0277781,-0.0679628,0.0947653,0.0124233,-0.0105545,-0.0513919,-0.0125556,-0.0383651,-0.0483481,0.0614384,0.0189877,0.0460374,0.0344283,0.0829038,0.0199437,0.0422302,0.0383396,0.0826308,0.0953475,0.0334429,0.0521484,0.0517587,0.0618754,0.00653307,0.0566177,-337363,0.997045
-355742,0.874436,0.237273,4,15,0,355800,-0.00754903,0.997471,-0.0112003,-0.0157947,0.0821879,-0.0322795,-0.0157333,0.068702,0.00820257,-0.036886,-0.0726335,-0.0398156,-0.0601152,-0.0227753,0.000404753,-0.0258253,-0.0080233,-0.0503324,-0.0300826,-0.00889828,-0.0440879,-0.0569606,-0.106847,-0.0513288,-0.0754685,-0.0562427,-0.0515834,-0.0384799,-0.0429934,-0.00521501,-0.0335372,-0.0437664,0.025215,0.0179938,-0.00282688,-0.0448001,0.0135109,-0.0424139,0.000317039,0.0213789,-0.1149,0.00330319,-0.0119653,-0.0618195,-0.0377407,0.0429849,-0.117911,-0.0430681,-0.0537161,-0.0388113,-0.124462,0.0440733,-0.000782815,-0.0161581,-0.0611148,0.00820663,0.0543395,0.12961,0.0310664,0.0529839,0.0147877,0.0213481,0.0919386,0.0393969,0.0347098,0.0133623,0.0286514,0.0927875,0.00223136,0.0601558,0.0282738,-0.078563,-0.0253564,0.0228082,0.0408734,0.0755427,0.0450153,0.0343589,0.044555,0.00808444,0.193486,-0.0382154,0.12002,0.000376875,-0.0287922,0.0961768,0.0641392,0.0506516,0.058906,0.0502361,-0.0605115,0.0965595,-0.0104171,-0.0361222,-0.0641128,-0.0144372,-0.00920238,-0.0232417,0.0461726,0.0277924,0.0421665,0.0440651,0.0363761,0.0220045,0.0198495,0.0287495,0.0459284,0.0310362,0.0398542,0.0671035,0.077214,0.0676236,-0.0114221,0.0390025,-337274,0.996675
-355732,0.962667,0.237273,4,15,0,355794,-0.00749096,0.996468,-0.0174885,-0.055926,0.0565063,-0.0154691,0.00248805,0.053325,0.0459247,-0.0210193,-0.010404,-0.0327885,-0.0686815,-0.0108912,-0.0389151,-0.0162368,-0.00950113,-0.004077,0.00679281,0.015353,-0.0699641,-0.0811355,-0.0912705,-0.0624971,-0.107278,-0.0212705,-0.0439454,-0.0297153,-0.0741348,-0.0169928,-0.0530558,-0.0293834,0.0374285,0.00146608,-0.0178733,-0.0427041,-0.00498207,-0.019615,0.0116412,0.0468936,-0.0810288,-0.0056452,-0.0228082,-0.0448391,-0.063686,0.023151,-0.10455,-0.0504341,-0.0604057,-0.0652699,-0.134234,0.025089,0.0259787,-0.0216861,-0.0716285,0.0163917,0.0824925,0.100562,0.0789648,0.0868783,0.014893,0.0349661,0.0930479,0.0283627,-0.00520712,-0.00404901,0.0450022,0.131654,0.013268,0.0807787,0.0147984,-0.0514516,0.0114929,0.0740693,0.0444372,0.0637157,0.0391799,0.0454064,0.0398557,-0.0113273,0.205587,-0.0121868,0.0988252,-0.0101943,-0.0136833,0.0932647,0.042847,0.0443098,-0.00849755,0.0138309,-0.0831678,0.0779634,0.0121027,-6.80923e-05,-0.0702666,-0.00977778,-0.0466431,-0.0357756,0.04579,0.00718522,0.0155083,-0.00141262,0.0525954,0.0342927,0.032873,0.0304026,0.0727531,0.103499,0.0326545,0.0496806,0.0795687,0.046901,0.00440801,0.0371994,-337365,0.997056
-355729,0.975373,0.237273,4,15,0,355781,-0.00760319,0.997928,-0.0173324,-0.029717,0.0910167,-0.0391917,-0.0155062,0.0616122,0.0117851,-0.0469994,-0.047608,-0.0277326,-0.0587775,0.00125799,-0.000381976,-0.0253602,0.00992653,-0.0388841,-0.00421391,0.00309264,-0.0488425,-0.0597075,-0.122458,-0.0525643,-0.0769844,-0.0348779,-0.0492897,-0.0216409,-0.0320524,-0.00534468,-0.0486573,-0.0449881,0.0287098,0.0193014,0.0020963,-0.0512535,0.0153129,-0.0483045,-0.00127489,0.0204741,-0.111711,0.00168906,-0.0245787,-0.0550763,-0.0497224,0.0457171,-0.147839,-0.0410867,-0.0552778,-0.0620658,-0.136589,0.0337102,-0.00459309,-0.0217886,-0.0702291,0.0145423,0.0910444,0.124911,0.0301767,0.0668027,0.0260569,0.0222993,0.0929782,0.0406832,0.0398388,0.00369221,0.0210605,0.095764,0.0150287,0.06595,0.0278178,-0.0740139,-0.00829086,0.0435344,0.0375821,0.0713803,0.0354961,0.044985,0.0377741,0.00164482,0.198006,-0.0232084,0.125847,0.00628628,-0.0229565,0.0946626,0.0485058,0.0390505,0.0517718,0.0267915,-0.0644865,0.110716,-0.0138852,-0.0231956,-0.0456699,-0.0301173,-0.0340277,-0.0440994,0.0578256,0.0265193,0.0345536,0.0246423,0.0384486,0.018466,0.0274911,0.0348418,0.0679629,0.0370938,0.0385803,0.0716061,0.112685,0.0745298,-0.0282607,0.0401758,-337336,0.996934
-355731,0.970053,0.237273,4,15,0,355776,-0.00691082,0.998072,-0.0101171,-0.0474123,0.0514408,-0.00547984,0.00279971,0.0643112,0.0417778,0.00140594,-0.0305141,-0.0399827,-0.0754058,-0.0187803,-0.032996,-0.00346994,-0.0240493,-0.018175,-0.0091354,0.00851818,-0.0547175,-0.0811333,-0.0908334,-0.0577178,-0.110098,-0.0368927,-0.0413325,-0.0393802,-0.077258,-0.0142721,-0.0407003,-0.0254987,0.0457289,0.00737006,-0.0209651,-0.037722,-0.00138469,-0.0154703,0.0154727,0.0473895,-0.0837624,-0.0103253,-0.0167418,-0.0453273,-0.0439709,0.0270865,-0.0803713,-0.0522056,-0.0565435,-0.0475945,-0.127984,0.0352651,0.0302376,-0.0174791,-0.0659321,0.0131229,0.0606144,0.103034,0.0867227,0.0885591,0.0076566,0.0275053,0.0867429,0.024944,-0.0139179,0.00843444,0.0473624,0.132317,0.0064837,0.0774995,0.0128532,-0.0594867,0.00425844,0.0571103,0.052931,0.0647615,0.0457809,0.0428341,0.0463837,-0.00167893,0.19853,-0.000715605,0.0910046,-0.0159502,-0.0202564,0.102509,0.0584076,0.0483776,-0.00146239,0.0307297,-0.0829459,0.0682979,0.0102086,-0.0110133,-0.0528996,0.00105055,-0.0164474,-0.0107625,0.0593145,0.0256224,0.0626545,0.0119241,0.0417552,0.0339548,0.023474,0.0226499,0.0492184,0.0820009,0.0519629,0.0461495,0.0416223,0.0534212,0.0425692,0.0671415,-337325,0.996884
-355728,0.99674,0.237273,4,15,0,355778,-0.00613046,0.996377,-0.0212733,-0.0389573,0.0932605,-0.0395199,-0.0108571,0.051525,0.0131768,-0.0514603,-0.0496428,-0.0232775,-0.0596504,-0.00116658,0.0020124,-0.0234043,0.00858566,-0.0342914,-0.000390297,0.00331323,-0.0574593,-0.0586189,-0.127935,-0.0601729,-0.0749724,-0.034462,-0.0499032,-0.013034,-0.0506025,-0.00906471,-0.05817,-0.0554848,0.0228484,0.011354,0.00363546,-0.0526618,0.00844726,-0.0451199,0.00453988,0.0199707,-0.100493,-0.00573664,-0.0265071,-0.0543494,-0.056601,0.0536313,-0.137901,-0.0370356,-0.0573176,-0.0699778,-0.142999,0.0407646,0.00121609,-0.0191881,-0.0743966,0.020023,0.085614,0.142107,0.0437992,0.0617342,0.0247242,0.00514135,0.100905,0.0511515,0.0346237,0.00785685,0.0274256,0.0990784,0.00477161,0.0634612,0.0383812,-0.0683929,0.00481635,0.039208,0.0300339,0.0740143,0.0550628,0.0386922,0.0335453,0.00577168,0.187585,-0.0253219,0.121262,0.00478542,-0.0224707,0.0759937,0.0531636,0.042579,0.0419149,0.0343011,-0.0616493,0.0957311,-0.00564039,-0.0193972,-0.0712582,-0.036887,-0.0249737,-0.0438438,0.0465839,0.0323959,0.0493474,0.0305834,0.043713,0.0219851,0.0354358,0.0408858,0.0580669,0.0527478,0.0426488,0.0645853,0.0904257,0.0569643,-0.0110526,0.0497751,-337363,0.997046
-355735,0.933734,0.237273,4,15,0,355788,-0.00884606,0.996543,-0.00684127,-0.0395563,0.0509992,-0.0046408,-0.00095953,0.0758883,0.040893,0.0055401,-0.0314089,-0.0503858,-0.0797827,-0.0294592,-0.0392023,-0.0175766,-0.0165202,-0.0215947,-0.0236422,0.000151969,-0.0507448,-0.0876797,-0.0970989,-0.0521875,-0.118701,-0.0258225,-0.037874,-0.0361999,-0.0628275,-0.0100626,-0.0292259,-0.0145901,0.045773,0.0105041,-0.0277026,-0.0340675,0.00131558,-0.0163832,0.00700557,0.0409676,-0.0856572,-0.0069121,-0.0142411,-0.0426965,-0.0349561,0.0128763,-0.0811703,-0.055212,-0.0571159,-0.0431454,-0.120225,0.027515,0.0233091,-0.0200252,-0.0606183,0.00620497,0.0778245,0.0952482,0.0773184,0.0925062,0.00746754,0.0455467,0.0839937,0.0168237,-0.0121865,0.0072587,0.039548,0.113091,0.0183794,0.0751271,0.00532908,-0.0498983,-0.00429652,0.0597797,0.0655478,0.0592093,0.0333292,0.045471,0.0482655,-0.00521311,0.212257,0.00081962,0.0954892,-0.0108653,-0.0213296,0.109918,0.0583014,0.0524958,0.00486893,0.0226045,-0.0854351,0.0844999,0.0196201,-0.0187828,-0.0473525,-0.00386016,-0.0210042,-0.017355,0.0646786,0.01789,0.0573922,0.0378024,0.0388167,0.0231541,0.0311914,0.0268508,0.0489012,0.0461582,0.0464111,0.0536676,0.0495741,0.07201,0.0210511,0.0448434,-337308,0.996815
-355729,0.639372,0.237273,4,15,0,355795,-0.00688719,0.999545,-0.00704089,-0.044591,0.0658152,-0.0234724,0.000956759,0.0651763,0.0140275,-0.0472043,-0.0499611,-0.021504,-0.053428,-0.00383765,2.00706e-05,-0.0144546,-0.00982159,-0.0324847,-0.0223097,0.00402451,-0.0459517,-0.0561664,-0.112316,-0.0433547,-0.0853421,-0.0194956,-0.0475803,0.00368015,-0.0631511,-0.0174201,-0.0574901,-0.0388248,0.0260306,0.010047,0.018961,-0.0521902,0.00626456,-0.0474221,0.017058,0.0191555,-0.112031,0.0123858,-0.0214498,-0.0493331,-0.0533251,0.04505,-0.118755,-0.0353404,-0.0519575,-0.0733929,-0.143108,0.0299166,0.00284971,-0.00914947,-0.0748623,0.0105792,0.0579949,0.133497,0.0708241,0.0755115,0.013752,0.0222773,0.10461,0.0120858,0.0148865,0.0174602,0.0480396,0.10699,0.00795025,0.0761603,0.0352836,-0.0513009,0.00421059,0.0436349,0.0382111,0.0698631,0.0318125,0.0373841,0.0405558,0.0141321,0.188052,-0.0104535,0.122993,-0.00246373,-0.0186259,0.0669707,0.0487755,0.0431022,0.0410913,0.0434196,-0.0896131,0.0864337,-0.00196947,-0.0328836,-0.0560269,-0.00708241,-0.0193682,-0.0536495,0.0264511,0.0365785,0.0594377,-0.0148283,0.0476361,0.0228001,0.0430764,0.0355337,0.047488,0.0560326,0.0641072,0.0438134,0.0686599,0.0682609,0.00340536,0.0452415,-337346,0.996969
-355728,0.958971,0.237273,4,15,0,355782,-0.00644643,0.994786,-0.0256464,-0.0263463,0.0734048,-0.0230935,-0.0126742,0.0592343,0.035185,-0.0107278,-0.0328684,-0.0410469,-0.0751887,-0.0195478,-0.0374425,-0.0286585,-0.0189902,-0.0190213,0.00548643,-0.00337921,-0.0386081,-0.0871632,-0.113985,-0.0633856,-0.104208,-0.0401838,-0.0396745,-0.0544971,-0.0599043,-0.00982967,-0.0393317,-0.0301798,0.0387558,0.0146111,-0.0387268,-0.0364146,0.00292451,-0.00938636,-0.00340456,0.0422612,-0.101499,-0.00842345,-0.0171472,-0.048967,-0.0458098,0.0316924,-0.0986046,-0.0506572,-0.0492165,-0.0435934,-0.126971,0.036828,0.0216496,-0.0222119,-0.0634158,0.0257048,0.0861405,0.104562,0.0532116,0.0712687,0.0210612,0.0262898,0.0778486,0.04296,0.00326601,-0.00269802,0.0200732,0.123057,0.00892643,0.0668192,0.00742623,-0.0766603,-0.0305053,0.0532092,0.05122,0.0741813,0.0570068,0.0468677,0.0407115,-0.0123914,0.203643,-0.0197629,0.0923441,-0.0145852,-0.0230896,0.121065,0.0652483,0.037236,0.00958835,0.0153045,-0.0679033,0.100051,0.00212808,-0.0195448,-0.0525934,-0.0185935,-0.00943832,0.0307549,0.059618,-0.00386884,0.0224154,0.0255466,0.0358286,0.0335304,0.0307685,0.0248574,0.0918133,0.0917574,0.0286893,0.0735536,0.0787809,0.0995243,0.00794496,0.0264466,-337310,0.996819
-355739,0.824494,0.237273,4,15,0,355805,-0.00848115,0.998554,-0.0314175,-0.0293236,0.0753804,-0.0438286,-0.00408172,0.0584391,0.0248707,-0.0180157,-0.0387739,-0.0252935,-0.0568463,-0.00709638,-0.0151735,-0.0150722,-0.0219878,-0.0276185,0.0214954,0.00827393,-0.053256,-0.0634297,-0.104985,-0.0640458,-0.0934599,-0.0368308,-0.0352979,-0.0401429,-0.0634108,-0.0111558,-0.0427174,-0.0335573,0.0263237,0.0367989,-0.0258155,-0.0568921,0.0175892,-0.0207769,-0.000702112,0.0180444,-0.12235,0.0144135,-0.0381032,-0.0476825,-0.0501529,0.0311627,-0.104633,-0.0352611,-0.0579894,-0.0452129,-0.13292,0.0296452,0.023467,-0.0347802,-0.059203,0.00279121,0.069751,0.101014,0.0452227,0.0698854,0.0199388,0.0135463,0.090117,0.0604833,0.0184457,-0.00351956,0.0130772,0.108163,0.0204128,0.0570278,0.00309881,-0.0824849,-0.0199055,0.0594971,0.0630445,0.0735596,0.0542964,0.0498988,0.0450617,-0.00298784,0.195667,-0.013233,0.0844816,-0.00732597,-0.00924733,0.117775,0.0614313,0.0241972,0.0212143,0.0268416,-0.069047,0.0839821,0.0104211,-0.0111538,-0.0612707,-0.0230014,0.0127138,-0.00199642,0.0686127,0.0171172,0.0481654,0.0275968,0.0417595,0.0342273,0.0384289,0.0229645,0.107661,0.0714497,0.0445243,0.0378287,0.0620846,0.103681,0.00978961,0.0263779,-337296,0.996762
-355731,0.980669,0.237273,4,15,0,355793,-0.00753571,0.996078,0.0109059,-0.0511631,0.0662713,-0.0127009,0.0022873,0.0712544,0.0272671,-0.0277424,-0.0429509,-0.0505447,-0.0791165,-0.00762191,-0.0283243,-0.0241756,0.0159092,-0.0445654,-0.0100032,0.0016221,-0.0548114,-0.0690444,-0.107824,-0.0390824,-0.0913331,-0.0249228,-0.0452434,-0.0157716,-0.044466,-0.00371985,-0.038369,-0.038499,0.0569987,-0.0108277,-0.00480248,-0.0335865,0.00124161,-0.0258252,0.00918839,0.0463908,-0.0709164,-0.0184396,-0.0095122,-0.0601769,-0.049543,0.046428,-0.121734,-0.0446851,-0.0522958,-0.0560404,-0.130011,0.0368954,0.00710115,-0.00125157,-0.0679874,0.0239332,0.0619356,0.114471,0.0772758,0.0752484,0.0136957,0.0343384,0.0882486,0.00746504,0.00809343,0.00476965,0.0510984,0.100389,0.00309679,0.0895813,0.0463991,-0.049924,0.0121126,0.0377004,0.0239633,0.0531718,0.0287346,0.0381362,0.0361307,-0.000918154,0.197256,-0.0290914,0.128372,0.00740375,-0.0266656,0.0740403,0.0376557,0.0468797,0.0276007,0.0364235,-0.0743175,0.0946474,-0.00192735,-0.0249766,-0.0508253,0.0240574,-0.0328024,-0.0398385,0.043934,0.0227371,0.0438484,0.00352482,0.0486581,0.0299597,0.0310281,0.0566979,0.0443845,0.0444435,0.032965,0.0811321,0.0782973,0.0447065,-0.0129329,0.045037,-337309,0.996819
-355726,0.986754,0.237273,4,15,0,355782,-0.00618561,0.997676,-0.00155336,-0.0285643,0.0756752,-0.011876,0.00246741,0.0560035,0.028753,-0.0317006,-0.0500934,-0.0530887,-0.0573838,-0.0214044,-0.0247712,-0.0200656,-0.00682079,-0.0355244,-0.00880221,0.00451822,-0.0585084,-0.0739064,-0.114515,-0.0511098,-0.098542,-0.0356439,-0.0452978,-0.044916,-0.0506285,-0.00749476,-0.0493211,-0.034296,0.0523769,0.0233302,-0.00435334,-0.0365363,0.0103769,-0.0151444,0.00244503,0.0225122,-0.0701149,-0.0152976,-0.0212623,-0.0620104,-0.0504144,0.0432311,-0.122478,-0.0576261,-0.0634514,-0.0508804,-0.137167,0.021779,0.0158725,-0.0103669,-0.069969,-0.00166061,0.0653151,0.116093,0.039937,0.0773566,0.0353671,0.0245169,0.0813523,0.00227077,0.020355,0.02267,0.052849,0.110146,0.017191,0.0757176,0.0305637,-0.0646337,0.0246982,0.0370418,0.0599933,0.0611583,0.0377648,0.0410508,0.0343132,-0.00308207,0.211642,-0.0112132,0.131606,0.0106635,-0.0233891,0.0827816,0.0415632,0.0328424,0.01787,0.0423069,-0.0749793,0.0862999,0.00371566,-0.0290645,-0.0709846,0.042613,-0.0276576,-0.0393487,0.0498396,0.0437221,0.0353504,0.03484,0.0364966,0.019914,0.0268164,0.105569,0.0583457,0.0383886,0.0350177,0.0315236,0.0794327,0.061558,-0.0161135,0.0522704,-337334,0.996923
-355729,0.836772,0.237273,4,15,0,355779,-0.00814346,0.998185,-0.0103209,-0.0424969,0.0887461,-0.0472062,-0.0127911,0.0818886,0.0193131,-0.026904,-0.0254305,-0.0358549,-0.0815284,-0.00119498,-0.0291295,-0.018091,-0.011906,-0.0215835,-0.0235165,0.00839785,-0.0519073,-0.0712245,-0.141426,-0.0403712,-0.075977,-0.052141,-0.0483139,-0.0386266,-0.0567944,-0.0232311,-0.0502885,-0.0395635,0.0387137,0.0115905,-0.0179827,-0.0525032,0.0196741,-0.0207715,0.0116123,0.0399305,-0.102694,0.00228509,-0.0195945,-0.0475516,-0.0361338,0.0227535,-0.0953726,-0.0381996,-0.0628905,-0.0502423,-0.12435,0.0344552,0.00104455,-0.0174877,-0.0746311,0.0150123,0.0646493,0.106616,0.0462215,0.0774613,0.00706714,0.0324744,0.10169,0.058437,0.0324784,0.00876788,0.0236087,0.0958315,0.00436741,0.0735611,0.0275241,-0.071451,-0.0107161,0.03915,0.0483252,0.0730994,0.0317864,0.0318708,0.0285167,-0.00307142,0.204521,-0.00519385,0.0921201,0.000723062,-0.0263887,0.0977844,0.0530755,0.0548007,0.0324428,0.0277882,-0.0687655,0.0809469,0.012284,-0.0282621,-0.05917,0.0530819,-0.0195824,-0.0189141,0.05553,0.0149862,0.0543954,0.00195889,0.0586699,0.0353071,0.0361098,0.0534585,0.0335264,0.0582442,0.031941,0.0748342,0.0892282,0.0522866,0.0274826,0.0336522,-337301,0.996784
-355742,0.934775,0.237273,4,15,0,355794,-0.00818733,0.997664,-0.0199258,-0.0243083,0.0769743,-0.0308544,0.00503839,0.0599466,0.0350347,-0.0173613,-0.0557688,-0.0460973,-0.0458427,0.00223313,0.00678811,-0.0201085,-0.0213541,-0.0140839,0.00138056,0.00469511,-0.0389101,-0.0607305,-0.0842867,-0.0707462,-0.100816,-0.0500184,-0.0323897,-0.0244209,-0.0472184,-0.003707,-0.0492272,-0.0169847,0.0272314,0.0215111,-0.00816007,-0.0367685,0.0412638,-0.0141261,-0.00090287,0.0289717,-0.103777,0.000567137,-0.0131951,-0.0387598,-0.0363028,0.0620675,-0.112921,-0.0637718,-0.0478167,-0.0645033,-0.143166,0.0414281,0.0328018,-0.0109872,-0.0703111,0.0266645,0.0788979,0.107383,0.0679585,0.0649464,0.0290676,0.0320644,0.0575501,0.0322396,-0.00855837,-0.00667594,0.0484951,0.119312,0.0121291,0.0802746,0.0137812,-0.0638895,0.00148442,0.071492,0.0449973,0.0642668,0.0482744,0.0377264,0.0449683,-0.013234,0.209751,0.00780385,0.110355,-0.00764377,-0.0159059,0.0897139,0.0605459,0.0397394,0.0253866,0.0366657,-0.0742693,0.0859443,0.00691199,-0.00970649,-0.0590531,-0.00462574,-0.00580753,-0.0433744,0.0514018,0.0160347,0.0399231,0.0417045,0.0822133,0.0174612,0.0230013,0.0619401,0.170309,0.0514799,0.026737,0.0473436,0.0570664,0.0625813,-0.0270161,0.0521922,-337348,0.996983
